label,tweet,predicted_label,prediction_prob_0,prediction_prob_1,prediction_prob_2,gender,race,age,detected_race_category,true_binary,pred_binary
0,RT @EarlyLegend: I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes,1,0.05804749,0.9418247,0.00012792369,0.0,0.0,0.0,,0,0
2,This store is SO redneck...,2,0.0007898956,0.0023263397,0.9968837,0.0,0.0,0.0,,1,1
2,there are no words that describe how i feel sad i can't be there @user @user @user   ,2,8.117056e-05,8.681178e-06,0.9999101,0.0,0.0,0.0,,1,1
1,Here we go this fat bitch started talking and now will never stop,1,0.0016992398,0.9981974,0.00010341391,0.0,0.0,0.0,,0,0
2,#mileycyrusedit   attack bull chase: when you leave the lot despite the fact that you're a strong source ,2,8.074049e-05,8.645077e-06,0.9999106,0.0,0.0,0.0,,1,1
2,1st order is almost here!  . keep an eye on our facebook for a special offer tomorrow! #rollinstyle... ,2,4.470948e-05,1.2056022e-05,0.99994326,0.0,0.0,0.0,,1,1
1,"Give me 3 wishes, I wish, I wish, I wish you would bitch.",1,0.00021380043,0.9996582,0.00012797251,0.0,0.0,0.0,,0,0
2,@user proud senator dick gordon   @user,2,0.0003470517,1.13842825e-05,0.99964154,0.0,0.0,0.0,,1,1
2,hope i made the guy behind me @user morning by paying for his coffee #gooddeeds  friday ,2,4.728445e-05,1.3197935e-05,0.99993956,0.0,0.0,0.0,,1,1
1,All these so called real niggas and they hoes aint nuttin but some massah luvin uncle toms &amp; aunt jamammi's fakin da funk.,1,0.015419812,0.9842992,0.00028102714,0.0,0.0,0.0,,0,0
2,forget cleaning up after people natalie needs 2 clean up her attitude #nasty    #bbuk,2,7.630679e-05,1.187339e-05,0.9999118,0.0,0.0,0.0,,1,1
2,"#cake   bihday - happy 90th bihday to the queen, good excuse to eat cake !",2,3.4153276e-05,1.3747012e-05,0.9999521,0.0,0.0,0.0,,1,1
2,aww yeah it's all good bing bong bing bong   ,2,0.000116006326,8.00982e-06,0.999876,0.0,0.0,0.0,,1,1
2,people change people #secretoflife #believe   #remember,2,3.6443784e-05,1.2946905e-05,0.99995065,0.0,0.0,0.0,,1,1
1,"If i straighten my hair, it's gonna be long and the hoes gonna hate &#128553;&#128514;&#128514;",1,0.00041008755,0.9993975,0.00019239563,0.0,0.0,0.0,,0,0
2,You're standing on a slippery slope where it's all too easy to... More for Libra http://t.co/7THsA7v26i,2,6.928129e-05,3.310069e-05,0.9998976,0.0,0.0,0.0,,1,1
2,some ppl try to persuade themselves to believe they don't want the finer things in lifeâ ,2,0.00017124065,8.216658e-06,0.99982053,0.0,0.0,0.0,,1,1
2,ariannyceleste: wearing the smile he put on my face!! ó¾§ have a good weekend !!ó¾¬ó¾³ó¾°  #inlove #tgif #bikini... ,2,4.1548647e-05,1.0578544e-05,0.9999479,0.0,0.0,0.0,,1,1
2,@user thank you so much for following me. please do read #flightofalifetime; youâll be very glad you did   #smiles,2,6.443671e-05,9.064109e-06,0.99992645,0.0,0.0,0.0,,1,1
2,@user  ramadan to u my only favourite player,2,0.00015541597,3.0523093e-05,0.9998141,0.0,0.0,0.0,,1,1
1,Niggas wifing hoes &amp; ugly bitches &#128514;&#128514;&#128514;&#128514; I get on Facebook just to remind myself I'm doing fine,1,0.05287674,0.9469178,0.00020558103,0.0,0.0,0.0,,0,0
1,18 yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd.&#128563;,1,0.012879307,0.9865218,0.0005988395,0.0,0.0,0.0,,0,0
2,we're looking forward to attending the  cipd ireland conference &amp; workshop   #cpd #onemoreday @user  @user,2,5.978464e-05,8.631822e-06,0.9999316,0.0,0.0,0.0,synthetic_majority,1,1
2,i am thankful for my friends. #thankful #positive     ,2,4.081821e-05,1.0513781e-05,0.9999486,1.0,1.0,1.0,synthetic_minority,1,1
1,@Brandi_Nicolee get that degree first bitch,1,0.00024484977,0.9996486,0.00010650858,0.0,0.0,0.0,,0,0
2,3 assignments done 1 to go :d  ,2,7.0095906e-05,1.00446005e-05,0.9999199,0.0,0.0,0.0,,1,1
2,alex hunter #fifa17  ,2,0.00010469073,8.503186e-06,0.99988675,0.0,0.0,0.0,,1,1
2,"Be fearful of the wrath of God in a country where many mock Christianity, embrace perversion, abortion, and bows to PC/multiculturalism.",2,6.615684e-05,0.000103988445,0.99982977,0.0,0.0,0.0,,1,1
2,#sotrue #home #family #love money isn't everything   and #blessed ,2,2.701969e-05,1.5742617e-05,0.9999572,0.0,0.0,0.0,,1,1
2,@user what a disgrace :( poor kids already have tough life ...   ,2,0.00013020833,9.822695e-06,0.9998599,0.0,0.0,0.0,,1,1
2,after english p1 625   after english p2 125 #sad,2,4.470845e-05,1.2101255e-05,0.99994314,0.0,0.0,0.0,,1,1
2,@user can't wait #therehearsal #worldpremier #eleanorcatton the film festival is back.  .,2,6.527466e-05,1.1955284e-05,0.99992275,0.0,0.0,0.0,,1,1
2,#sunrisesunset   gorilla simulator: you need to do to adapt to the environment. the need to tear the city. m ,2,5.1232164e-05,1.0081883e-05,0.9999387,0.0,0.0,0.0,,1,1
2,"you're surrounded by people who love you (even more than you deserve) and yet, why are so hateful?   ",2,0.00035082057,1.0266636e-05,0.9996389,0.0,0.0,0.0,,1,1
2,"#Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks 
She said what are fasting,",2,3.876078e-05,7.152795e-05,0.99988973,0.0,0.0,0.0,,1,1
1,@PennyTheGOAT right in the pussy,1,0.0007700102,0.9991623,6.769373e-05,0.0,0.0,0.0,,0,0
2,Seeing another baseball team just makes me wanna book my @Yankees trip right now.,2,4.5455345e-05,2.0202297e-05,0.9999343,0.0,0.0,0.0,,1,1
2,#firsttimegardener. so   #plants are #flourishing. can't wait until #harvest time. ,2,3.2339853e-05,1.5108287e-05,0.99995255,0.0,0.0,0.0,,1,1
1,Never messed with a hoe that went to jail unless I didn't know her last name,1,0.0010775784,0.9987023,0.00022007906,0.0,0.0,0.0,,0,0
2,studio session is booked for june 29th!   #herewegoagain #studiolife ,2,4.1471292e-05,1.05980325e-05,0.9999479,0.0,0.0,0.0,,1,1
2,i'm a   man... especially with #kodi added. #tv #films #night #enteainment #firestick @user ,2,6.939288e-05,9.513358e-06,0.9999211,0.0,0.0,0.0,,1,1
0,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.,0,0.99749964,0.0022852926,0.00021515168,0.0,0.0,0.0,,0,0
2,"wish you were here with me, looking how   i am and how #good you have done #job #hotelâ¦ ",2,4.901854e-05,1.0772823e-05,0.99994016,0.0,0.0,0.0,,1,1
2,it's sad to see @user can't even upload photo's on instagram of her kids without people writing negative stuff.. ð  ,2,9.683597e-05,8.376997e-06,0.99989474,0.0,0.0,0.0,,1,1
1,RT @Sexualgif: when u go through bae's phone &amp; there's no hoes on there http://t.co/CYEJV5l608,1,0.00042200106,0.9993092,0.00026889512,0.0,0.0,0.0,,0,0
2,#father's #day to all you hard #working #dads. best hubby &amp; wonderful dad. he's buildingâ¦ ,2,0.00015136901,3.192706e-05,0.9998167,0.0,0.0,0.0,,1,1
2,#model   i love u take with u all the time in urð±!!! ððððð¦ð¦ð¦  ,2,5.6249108e-05,1.0001086e-05,0.9999337,0.0,0.0,0.0,,1,1
1,&#8220;@eminoelle: Why you let these hoes tear what we had right apart&#8221;,1,0.00036021814,0.9994592,0.00018059729,0.0,0.0,0.0,,0,0
1,RT @LilGrim_4DaFame: im just a average nigguh who chasin his money &amp; dreams while tryin stay out of trouble,1,0.010710145,0.98897153,0.00031836642,0.0,0.0,0.0,,0,0
2,RT @foodbibIe: Oreo Cheesecake http://t.co/yW299XjzB2,2,8.344221e-05,0.0001518559,0.99976474,0.0,0.0,0.0,,1,1
2,@user   bihday big guy,2,4.5281096e-05,1.3089761e-05,0.9999416,0.0,0.0,0.0,,1,1
1,"""@bleedingtrap: god teeth , gold chain
white bitches , cocaine""",1,0.00096762413,0.9989328,9.951862e-05,0.0,0.0,0.0,,0,0
2,@user   bihday rg ,2,3.4447155e-05,1.3308391e-05,0.9999522,0.0,0.0,0.0,,1,1
1,Celebrities teeth really be white as shit. I mean don't get me wrong my shit aint yellow by far but I need whatever toothpaste they be using,1,0.00064266834,0.99915004,0.00020729321,0.0,0.0,0.0,,0,0
2,#fallschurch   gorilla simulator: you need to do to adapt to the environment. the need to tear the city. mat ,2,6.27165e-05,9.197859e-06,0.9999281,0.0,0.0,0.0,,1,1
1,RT @ygAddie: Obama a bitch.,1,0.0003333476,0.99957377,9.2876064e-05,0.0,0.0,0.0,,0,0
2,"whatever we do we shud not forget that yvonne mnisi, pretty nkambule &amp; solomon nyirenda, r still stuck buried under eah at #lilymine  ",2,0.0002831693,8.226762e-06,0.9997086,0.0,0.0,0.0,,1,1
1,RT @SlimGirl_Probz: &#8220;@TRESHON_SCROOGE: Oomf pregnant from dat dog in the hood dat chase erbody &#128514;&#128514;&#128514;&#8221;REAL funny bitch!!!!,1,0.0012494674,0.998604,0.00014653154,0.0,0.0,0.0,,0,0
2,"sorry practicum, but got is more appealing.  ",2,0.00021998181,9.013896e-06,0.99977106,0.0,0.0,0.0,,1,1
2,nigel farage: 'this is not a happy europe': ukip leader nigel farage has suggested that peace in europ... ,2,0.0006350406,1.18587795e-05,0.9993531,0.0,0.0,0.0,,1,1
2,enjoy the view!   #great #nature #sea #ocean #beach #plants #view #tagsforlikes #instalikeâ¦ ,2,3.7642443e-05,1.2330217e-05,0.99995005,1.0,1.0,1.0,synthetic_minority,1,1
0,@Drfreezeburnn @DaithiDeNogla I just learned how many retards you can find when you search trending topics.,0,0.9874641,0.012380484,0.0001555082,0.0,0.0,0.0,,0,0
0,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey,0,0.997542,0.0021266306,0.0003313835,0.0,0.0,0.0,,0,0
1,I'm not the brightest but i can guess her game a lil and i know how much of attention whores those bitches are,1,0.0008117159,0.9991092,7.903121e-05,0.0,0.0,0.0,,0,0
2,"From the ESPN Yankees game recap: ""the sellout crowd braved 61-degree temperatures."" LOL What??? That's not weather you struggle through.",2,3.9060276e-05,2.6399728e-05,0.99993455,0.0,0.0,0.0,,1,1
2,ramon and reba is happy since she is blowing hard! outside: #reba #ramon #since   #blowing ,2,3.9022634e-05,1.295967e-05,0.999948,0.0,0.0,0.0,,1,1
2,registered for fall classes! hopefully graphic and web goes as well as admin profesh and i make the dean's list each semester!  ,2,0.00018228072,7.679341e-06,0.99981004,0.0,0.0,0.0,,1,1
2,who wants him to be the next commander in chief? #scary   #disgusting #trump #gross   ,2,0.00013140362,9.821662e-06,0.99985874,0.0,0.0,0.0,,1,1
1,RT @OhLawdItsNiesha: That hoe ain't shit,1,0.0005175744,0.99935347,0.00012884705,0.0,0.0,0.0,,0,0
1,I just wish I had a girlfriend to come home to after a long night of fuckin wit bitches in the club,1,0.0006946908,0.9992317,7.365251e-05,0.0,0.0,0.0,,0,0
0,@sramirez07943 it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &#128528;&#128076;&#128079;,0,0.97755814,0.022358784,8.312203e-05,0.0,0.0,0.0,,0,0
2,the #playlist for #playtime is ready. it will be #diverse #sweet and   ...like the peopleâ¦ ,2,4.1256822e-05,1.0684496e-05,0.999948,0.0,0.0,0.0,synthetic_majority,1,1
2,why does my life have to suck!!! why can't i ever be happy!  /mad ð¶,2,6.0148534e-05,1.2143913e-05,0.99992776,0.0,0.0,0.0,,1,1
1,If you only like cheese pizza you're a pussy. Stay away from me and my lovely combination pizza,1,0.00027766626,0.9995072,0.00021522991,0.0,0.0,0.0,,0,0
2,#loneliness girlfriend just broke up with me. ð,2,0.00013177491,1.449077e-05,0.99985373,0.0,0.0,0.0,,1,1
2,i hope your day is a happy one!   #smileyface  ,2,5.698136e-05,9.109308e-06,0.99993396,0.0,0.0,0.0,,1,1
2,seriously?? have some respect!!    ,2,0.000601803,9.86419e-06,0.99938834,0.0,0.0,0.0,,1,1
1,"Wow , that's a stupid bitch &#128514;&#128514;",1,0.00046464152,0.99946517,7.021982e-05,0.0,0.0,0.0,,0,0
0,"Hey @RSherman_25 you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself",0,0.9980173,0.0016615664,0.0003210787,0.0,0.0,0.0,,0,0
2,this is my #stanleycup face... #pittsburgh #pittsburghpenguins #nhl #love   #kindness #teamâ¦ ,2,4.1565803e-05,1.0688856e-05,0.9999478,0.0,0.0,0.0,,1,1
2,this is our #tired but   smile! off to the #floridakeys for a quick visit! @ dallas foâ¦ ,2,4.5651635e-05,1.1055369e-05,0.99994326,0.0,0.0,0.0,,1,1
0,@user #thanks to all those  #dead #white #dudes from #europe.  ain't a #nigga in da #list. blm #rapechucktoddâ¦ ,0,0.9996977,0.00017127088,0.0001310346,0.0,0.0,0.0,,0,0
2,Breakfast of champions shrimp lobster balls (no sandusky) French fries nd a nice big Quahog (clam for&#8230; http://t.co/UajUkcoAfV,2,5.7477064e-05,0.000109071785,0.99983346,1.0,0.0,0.0,synthetic_majority,1,1
1,"@OutterSpaceSWAG @ChipChipperson @out 
Chippah I hopes you ain't be hangin wit dis wigger boy",1,0.026979929,0.972815,0.00020499727,0.0,0.0,0.0,,0,0
1,@Ron_Ron_12 it's a song hoe,1,0.0004388402,0.99933404,0.00022703678,0.0,0.0,0.0,,0,0
2,watermelon carving a   #fish #brunette #polishgirl #karakalem #drawing #selfie #instalike #instasize #instamâ¦ ,2,3.6253692e-05,1.28552e-05,0.9999509,1.0,1.0,0.0,synthetic_minority,1,1
2,#tragic   #time4change #timeforasaferamericaforall #prayfororlando&amp;pulsevictims #prayersforchristinagrimmiefamily ,2,3.261172e-05,1.2890062e-05,0.99995446,0.0,0.0,0.0,,1,1
2,"WEBBERS! RT @DMILZ4: Sz13 vnds restorers dream, cracked midsole, sole separation, and fogged bubbles. 150 http://t.co/yC81VG2kg1",2,6.0668965e-05,0.00012250361,0.99981683,0.0,0.0,0.0,,1,1
2,#morning #this my idol @user @user #love you,2,3.508517e-05,5.035909e-05,0.9999145,0.0,0.0,0.0,,1,1
2,@IMNOTMAKINGITUP Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,2,0.00047361912,0.00039873298,0.9991277,0.0,0.0,0.0,,1,1
2,#flashbackfriday with my #daddy circa 1977.   #bihday in #heaven ð missing you beyond words. #love #forever ,2,3.0150508e-05,1.3154382e-05,0.9999567,0.0,0.0,0.0,,1,1
2,Now I'm gook boy shawty http://t.co/LAAaHsTYeB,2,0.00025308007,0.00072266307,0.9990243,0.0,0.0,0.0,,1,1
1,RT @__iamjazz: where is D hoes ? &#128514;,1,0.00073965313,0.99912244,0.0001378723,0.0,0.0,0.0,,0,0
2,got my first real job interview in 1 1/2 week! ð  #grownup #disseation #beinganadult  ,2,5.514666e-05,8.900193e-06,0.999936,0.0,0.0,0.0,,1,1
1,"""I'm gonna piss on your dimple @SoNi99a_: Stop wasting prayers on trash teams lol""",1,0.0013688728,0.9984863,0.00014490473,0.0,0.0,0.0,,0,0
2," @user did you #voteðð» #dailypoll on #whitehouse #dinner invites?  #udtapunjab #censorship by #pahlajnihalani, are you   wâ¦",2,7.770985e-05,9.41334e-06,0.99991286,0.0,0.0,0.0,,1,1
2,what a piss poor excuse...  ! ,2,0.000120728815,1.3335167e-05,0.9998659,0.0,0.0,0.0,,1,1
2,"  father's day! &lt;3 cheryl  (lol by dedicated to cats, picture via cheezburger) ",2,3.8159298e-05,1.2086605e-05,0.9999497,0.0,0.0,0.0,,1,1
2,"""is that a #jet #engine in your pocket, or are you just   to see me?""  via @user",2,0.000104788116,8.452695e-06,0.99988675,0.0,0.0,0.0,,1,1
0,"#sikh #temple vandalised in in #calgary, #wso condemns  act  ",0,0.99968195,0.00016458594,0.00015355089,0.0,0.0,0.0,,0,0
1,"I'll be a bitch if I have to. I don't like to be, but f*ck with me and it'll happen.",1,0.00077506306,0.9991492,7.579374e-05,0.0,0.0,0.0,,0,0
1,@Mariamyepii cuz bitches love cheesy,1,0.00026704746,0.9996152,0.00011772841,0.0,0.0,0.0,,0,0
2,.@user @user @user @user so sorry to read this after so much pain  ,2,6.927984e-05,1.0125079e-05,0.9999206,0.0,0.0,0.0,,1,1
2,â #eur/gbp surges to a fresh 2-month high level of 0.7950   #blog #silver #gold #forex,2,3.5405817e-05,1.2401497e-05,0.9999522,0.0,0.0,0.0,,1,1
1,Boy damn jitt got his ass bitch slapped in da court yard comin to 6th period &#128514;&#128514;&#128514; i was yelln n shit,1,0.0024071974,0.9975183,7.4517535e-05,0.0,0.0,0.0,,0,0
1,"' If I ever put my trust ina bitch , I'll always be hurt &#1041204;&#1041204; .",1,0.00034389657,0.99954957,0.00010651397,0.0,0.0,0.0,,0,0
2,pics or it didn't happen. got to see so many tattoo aists and ink masters at work!   ð ,2,0.00022601766,8.565995e-06,0.99976546,0.0,0.0,0.0,,1,1
2,"Come home from work to Bridesmaids, Twinkies and a bottle of wine #bestroommateever @TheFaithAnne",2,2.672934e-05,6.461882e-05,0.9999087,0.0,0.0,0.0,synthetic_majority,1,1
2,RT @gojackets973: @WesDurham its the start of another yellow jacket season tonight!!! How about a RT for ALL the Jacket Fans!!! #GTVT1 ...,2,7.450044e-05,3.9976825e-05,0.99988556,0.0,0.0,0.0,,1,1
2,shared... happy friday to our lovely followers #friday #fridays   #smile #weekend friday #share #weekend ,2,3.4352535e-05,1.2680038e-05,0.9999529,0.0,0.0,0.0,,1,1
0,"@user stop legitimizing by using ""alt-right"" &amp; call them what they are: #neonazis! ""..from nazi doctrine, incl ultranationalism ...""",0,0.9996126,0.00018668472,0.00020061551,0.0,0.0,0.0,,0,0
2,car has its first scratch. thanks to the kind stranger who gave it to me. ð¢   #newcar,2,8.357978e-05,8.479203e-06,0.999908,0.0,0.0,0.0,,1,1
1,&#8220;@ThatIrvNation: Today was a long practice&#8221; bitch no it wasn't &#128529;,1,0.00013666211,0.9996013,0.00026200528,0.0,0.0,0.0,,0,0
2,"RT @BrentLanders6: Charlie: ""My last two songs will be quasi-religious songs for the sake of @WhiteIronBand who's coming up next.""",2,5.139406e-05,0.00010867616,0.9998399,0.0,0.0,0.0,,1,1
1,These bitches ain't to be trusted...,1,0.00032168868,0.99959105,8.726323e-05,0.0,0.0,0.0,,0,0
2,"RT @TheBananaFacts: wiz khalifas's song ""black and yellow"" is a beautiful song about a bruised banana",2,5.944258e-05,8.030854e-05,0.9998603,0.0,0.0,0.0,,1,1
1,RT @CuhCuhCuh: white hoes still wear UGG's in hot ass weather cuh,1,0.00301199,0.99664307,0.0003449396,0.0,0.0,0.0,,0,0
2,very dissatisfied with @user online let us rent at 10a. location message said noon customer rep now says not until 2pm  ,2,0.00040136842,9.886023e-06,0.9995888,0.0,0.0,0.0,,1,1
1,&#8220;@AC_Hussle: 98% of women were sluts freshman year of college.&#8221; Let these hoes be great,1,0.0011489989,0.99862754,0.00022345048,0.0,0.0,0.0,,0,0
2,#igers  #instadaily      spin casino slots,2,5.4482065e-05,9.994534e-06,0.9999355,0.0,0.0,0.0,,1,1
0,RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,0,0.76316094,0.23671351,0.00012553605,0.0,0.0,0.0,,0,0
2,#tuesdaymotivation the truth about being   or $ back. #success  â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦ â¦,2,4.163054e-05,1.1598139e-05,0.9999467,0.0,0.0,0.0,,1,1
1,and if that's yo bitch then you may have to fight holmezz,1,0.00035262623,0.9995442,0.00010323909,0.0,0.0,0.0,,0,0
1,my chick badder than your basic bitches,1,0.00031024546,0.9995597,0.000130033,0.0,0.0,0.0,,0,0
0,@Darienbaby_xoxo jk I'd fuck a dog before I fuck you fish pussy,1,0.010001794,0.9899176,8.0650825e-05,0.0,0.0,0.0,,0,0
2,100 amazing health benefits of cucumbers!    #healthy is  !!  #altwaystoheal! ,2,4.96174e-05,1.1303028e-05,0.9999391,0.0,0.0,0.0,,1,1
1,She got me like fuck that bitch,1,0.0023257965,0.9976285,4.569898e-05,0.0,0.0,0.0,,0,0
2,it's so hot i'm happy lol ðð #green #warm   #lala @ aliso and wood canyons wilderness park ,2,4.6647456e-05,1.0010992e-05,0.9999434,0.0,0.0,0.0,,1,1
1,Don't love these hoes don't lean on bitches,1,0.00032205056,0.99955946,0.00011845748,0.0,0.0,0.0,,0,0
1,RT @HoesScreamTessa: Lots of bankrolls &#128184; &amp; hoes &#128131;.,1,0.00015711717,0.999356,0.00048688368,0.0,0.0,0.0,,0,0
2,- + frwd to all #best poetry #romantic poetry #love poetry #new poetry   poetry free hasil karain + follow @user send to 40404,2,7.789569e-05,9.472612e-06,0.9999126,0.0,0.0,0.0,,1,1
2,so nice to be able too see both. q #gpeurope #baku and sta of #lemans #lm16   #race #doublewin ,2,7.615019e-05,9.338639e-06,0.9999145,0.0,0.0,0.0,,1,1
2,happy euro 16 every one  ,2,9.460509e-05,8.0780965e-06,0.99989736,0.0,0.0,0.0,,1,1
0,shut up rat ,0,0.99972206,0.00010178349,0.00017610962,0.0,0.0,0.0,,0,0
1,@AbstractLife two trash ass passes you know damn well you saw it too. on 2nd and 3rd down. before Santos won the game.,1,0.00051147904,0.99919754,0.00029104174,0.0,0.0,0.0,,0,0
2,happy bihday!! ðððð  #inshot #girls #cute #summer #blur #sun   #fun #dog #hair #beachâ¦ ,2,3.1332755e-05,1.4255335e-05,0.99995446,0.0,0.0,0.0,,1,1
2,life. is. good! . . #smile   #goodtimes ,2,3.6270176e-05,1.209108e-05,0.9999516,0.0,0.0,0.0,,1,1
2,*act. instagram* look who's back home!ðð   ,2,8.254218e-05,7.607808e-06,0.9999099,0.0,0.0,0.0,,1,1
2,made me laugh too    ,2,0.000107755994,9.681839e-06,0.9998826,0.0,0.0,0.0,,1,1
0,"RT @DefendWallSt: ...wow? RT @1SleepingGiant: Whatever! Fuck all those assholes. They're niggers, they all look alike to me.",0,0.99910337,0.00079182314,0.000104792234,0.0,0.0,0.0,,0,0
2,1 the man commits #suicide right in cou &amp; leaves his family behind. 2. #taiwan doesn't put up with #narcotics ,2,0.0010184741,1.45295535e-05,0.99896705,0.0,0.0,0.0,,1,1
1,"Bomb your house,
Then fuck your bitch.
All hail Al Qaeda",1,0.0019658622,0.9979685,6.564433e-05,0.0,0.0,0.0,,0,0
2,i am thankful for honest conversations. #thankful #positive     ,2,4.4908942e-05,1.0340557e-05,0.9999448,0.0,0.0,0.0,,1,1
2,rajan's goverence made india comparable within 2 yrs tenure #rbigovernor #raghuramrajan   #leaverbi ,2,0.00027209448,9.319463e-06,0.9997186,0.0,0.0,0.0,,1,1
1,@Get__Em__Craig I hear ya hoe,1,0.0004964212,0.99926,0.00024361192,0.0,0.0,0.0,,0,0
2,"theoretically i know this. emotionally, i'm not so sure.   ",2,0.0004418786,8.229223e-06,0.9995499,0.0,0.0,0.0,,1,1
2,RT @MacMiller: @iCodyMontana @ScHoolBoyQ @xdannyxbrownx yeah they trash. Q... this man capitalized his H tho.... i'm takin all ya fans.,2,8.5067724e-05,0.00035846664,0.9995565,0.0,0.0,0.0,,1,1
2,#taylorswift1989   bull up: you will dominate your bull and you will direct it whatever you want it to do. w ,2,0.00014685474,1.0119717e-05,0.999843,0.0,0.0,0.0,,1,1
2,Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow,2,5.4557353e-05,2.2359864e-05,0.9999231,0.0,0.0,0.0,,1,1
1,Cutler less skill at QB than a retarded quadriplegic,1,0.0072182156,0.9924906,0.0002911555,0.0,0.0,0.0,,0,0
2,shows that animals are every bit as emotional &amp; capable of emotions as humans. ,2,0.0005189431,1.2910656e-05,0.99946815,0.0,0.0,0.0,,1,1
2,competing threads of hate in the orlando club shooting #antiislam #anitgay which hateful ideology wins   #orlandonightclubshooting,2,5.084737e-05,1.0743902e-05,0.99993837,0.0,0.0,0.0,,1,1
2,aww yeah it's all good bing bong bing bong   ,2,0.000116006326,8.00982e-06,0.999876,0.0,0.0,0.0,,1,1
2,wembley for #ahfod from @user !   #conce #coldplay #wembley met @user ,2,4.5628123e-05,1.0420856e-05,0.999944,0.0,0.0,0.0,,1,1
2,what a horrible scene at #pulsenightclub sending positive vibes to all the victims.   #pulsenightclubshooting,2,3.881718e-05,1.1756249e-05,0.99994946,0.0,0.0,0.0,,1,1
2,pinned to instagood on @user hilarious! - at least it's just icecream!   ,2,0.000115821706,8.297071e-06,0.9998759,0.0,0.0,0.0,,1,1
0,why is 4 whores on ring of fire ?  #misogyny,0,0.9996731,0.00021323042,0.00011371226,0.0,0.0,0.0,,0,0
2,are you being true to yourself?  #careerguide  ,2,0.00015767,7.7591385e-06,0.99983454,0.0,0.0,0.0,,1,1
2,"so, this is my #life. and i want you to know that i am both #happy and   and i'm still tryingâ¦ ",2,6.154526e-05,9.877319e-06,0.9999286,0.0,0.0,0.0,,1,1
2,what happened to the @user tribute @user was that it? glad i didn't blink! #cmtawards   ,2,0.00013487163,7.980541e-06,0.99985707,0.0,0.0,0.0,,1,1
2,to conference call w/  @user  ððâ¨ðð music hold..awaiting...... ,2,0.00015452477,7.638803e-06,0.99983776,0.0,0.0,0.0,,1,1
2,@user  you too!!   father's day!! #larry bakman,2,4.5866644e-05,1.09791e-05,0.99994314,0.0,0.0,0.0,,1,1
2,happy juneteenth loves! #neverforget #blessed   #favored #loved #fearless #humbled #peaceâ¦ ,2,4.6138604e-05,1.0774551e-05,0.99994314,0.0,0.0,0.0,,1,1
1,RT @gemini_starr These hoes be acting up!,1,0.0006706629,0.99912816,0.00020116165,0.0,0.0,0.0,,0,0
1,@blakeshelton I'm coming for you bitch boy!!! http://t.co/yASXoqnLEA,1,0.00031372422,0.9995989,8.733077e-05,0.0,0.0,0.0,,0,0
2,"@user you were desperately smearing trump, shapeshifting cuck  !",2,0.0004306445,2.0903452e-05,0.9995484,0.0,0.0,0.0,,1,1
1,"#YesWeDid .......start building #windturbines SO FUCKIN"" BIG they can kill a whole flock of birds in one go&gt;",1,0.0009164836,0.9989278,0.0001557678,0.0,0.0,0.0,,0,0
2,amen! wonderful daily #inspiration! be   :) ,2,4.0922278e-05,1.1442615e-05,0.99994767,0.0,0.0,0.0,,1,1
2,"So let's see what you look like in the AM without the 10 filters and colored contact lenses, your followers are dying to know 

@uberfoxy",2,0.00012459824,3.6046564e-05,0.9998393,0.0,0.0,0.0,,1,1
1,RT @nicky0472: @rickahyatt @1visionamd who better 2 b the Manchurian candidate. Think abt it we bitch abt his policy and he screams racism.&#8230;,1,0.0023805737,0.9974727,0.00014667757,0.0,0.0,0.0,,0,0
2,#shrimp   rooster simulation: i want to climb the vast expanse of mountains. it reached the leakage cock wan ,2,9.495099e-05,1.365106e-05,0.9998914,0.0,0.0,0.0,,1,1
2,have my lover stop being angry at me visit us..&gt;&gt;&gt;  #lover   #friend #astrologer #love ,2,4.834552e-05,1.11719355e-05,0.9999405,0.0,0.0,0.0,,1,1
2,@user bring back the   please!!!,2,0.00822088,2.299699e-05,0.9917562,0.0,0.0,0.0,,1,1
2,"@user u should b ashamed of urself. ppl looked up 2 u at 1 time, now they feel u r the lowest of the low. #corruption  ",2,0.00031791988,1.0275654e-05,0.9996718,0.0,0.0,0.0,,1,1
1,RT @TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/4UVjjbeqDD,1,0.0007086125,0.9992015,8.989035e-05,0.0,0.0,0.0,,0,0
2,"LOL at the Benghazi ""hearings"" that proved nothing other than Republicans only care about taking down PBO. #foxnews #teabaggers",2,8.799311e-05,0.00010369625,0.9998084,0.0,0.0,0.0,,1,1
